date,location,type,redd_count,salmon_count,depth_m,pot_depth_m,velocity,percent_fine_substrate,percent_small_substrate,percent_medium_substrate,percent_large_substrate,percent_boulder,redd_width_m,redd_length_m,latitude,longitude
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,0.43,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,1,0.21,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Vance West,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Big Hole East,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Big Hole East,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Big Hole East,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Big Hole East,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 Main,Point,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 Main,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 East Side Channel Top,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 East Side Channel Top,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 East Side Channel Bottom,Point,1,0,0.18,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 East Side Channel Bottom,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 East Side Channel Bottom,Point,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 East Side Channel Bottom,Point,1,0,0.12,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 East Side Channel Bottom,Point,1,0,0.37,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 East Side Channel Bottom,Point,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 East Side Channel Bottom,Point,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 East Side Channel Bottom,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 East Side Channel Bottom,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,1,0.21,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Upper Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Lower Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Lower Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Lower Hour,Point,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Lower Hour,Point,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Lower Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Lower Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Lower Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Lower Hour,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Lower Hour,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Keister,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Keister,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Keister,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Keister,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Keister,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Keister,Point,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Goose,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Goose,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,Goose,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 West Side Channel,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 West Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,G95 West Side Channel,Point,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,2,0.66,0.68,NA,10,20,20,30,20,0.9,1.7,NA,NA
2018-11-06,Aleck,Point,1,0,0.67,0.64,NA,15,25,20,20,30,0.1,2,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,0.4,0.42,NA,15,20,30,20,15,2,2.8,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,2,0.58,0.64,NA,10,15,15,30,30,2.3,1.8,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,0.36,0.46,NA,10,10,20,40,20,1.4,2.2,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,0.38,0.42,NA,10,20,20,20,30,0.7,2.1,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,0.32,0.36,NA,25,30,20,10,15,1,2.3,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Aleck,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.42,0.5,NA,10,20,20,20,10,1.1,2.4,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.52,0.56,NA,5,5,20,10,20,1.1,2.6,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.42,0.4,NA,0,25,25,20,30,1.2,2.3,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.42,0.46,NA,0,15,25,30,30,0.9,3,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.38,0.48,NA,0,10,20,30,40,1,4,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.4,0.5,NA,0,10,20,40,30,1.3,3.7,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.48,0.48,NA,0,15,30,40,15,0.8,2.8,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.38,0.4,NA,20,30,15,25,10,0.9,2.3,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.42,0.52,NA,10,20,20,30,20,1.3,2.2,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.62,0.72,NA,10,10,20,30,30,1.4,2.5,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.62,0.8,NA,10,10,30,20,30,1.5,3,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,0.5,0.62,NA,10,10,30,30,20,2,4,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,3,0.42,0.47,NA,15,15,20,20,30,0.7,2.5,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,3,0.3,0.32,NA,10,15,25,20,30,0.5,1.7,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
